season,match_id,player,player_runs,player_wickets,fielding_points,runs_points,bowling_points,total_points,DOB,Country,matchday_player_age
2009-01-01,315.0,KD Karthik,41.0,0.0,20.0,41.0,0.0,61.0,1985-01-06,India,23.0
2009-01-01,320.0,KD Karthik,52.0,0.0,6.0,60.0,0.0,66.0,1985-01-06,India,23.0
2009-01-01,329.0,KD Karthik,5.0,0.0,6.0,5.0,0.0,11.0,1985-01-06,India,23.0
2009-01-01,329.0,KD Karthik,5.0,0.0,20.0,5.0,0.0,25.0,1985-01-06,India,23.0
2009-01-01,333.0,KD Karthik,17.0,0.0,20.0,17.0,0.0,37.0,1985-01-06,India,23.0
2009-01-01,337.0,KD Karthik,44.0,0.0,8.0,44.0,0.0,52.0,1985-01-06,India,23.0
2009-01-01,340.0,KD Karthik,32.0,0.0,8.0,32.0,0.0,40.0,1985-01-06,India,23.0
2009-01-01,344.0,KD Karthik,23.0,0.0,28.0,23.0,0.0,51.0,1985-01-06,India,23.0
2009-01-01,346.0,KD Karthik,31.0,0.0,8.0,31.0,0.0,39.0,1985-01-06,India,23.0
2009-01-01,349.0,KD Karthik,0.0,0.0,16.0,-2.0,0.0,14.0,1985-01-06,India,23.0
2009-01-01,351.0,KD Karthik,9.0,0.0,12.0,9.0,0.0,21.0,1985-01-06,India,23.0
2010-01-01,356.0,KD Karthik,20.0,0.0,32.0,20.0,0.0,52.0,1985-01-06,India,24.0
2010-01-01,359.0,KD Karthik,23.0,0.0,6.0,23.0,0.0,29.0,1985-01-06,India,24.0
2010-01-01,362.0,KD Karthik,16.0,0.0,24.0,16.0,0.0,40.0,1985-01-06,India,24.0
2010-01-01,364.0,KD Karthik,19.0,0.0,0.0,19.0,0.0,19.0,1985-01-06,India,24.0
2010-01-01,368.0,KD Karthik,46.0,0.0,6.0,46.0,0.0,52.0,1985-01-06,India,24.0
2010-01-01,368.0,KD Karthik,46.0,0.0,8.0,46.0,0.0,54.0,1985-01-06,India,24.0
2010-01-01,376.0,KD Karthik,17.0,0.0,12.0,17.0,0.0,29.0,1985-01-06,India,24.0
2010-01-01,376.0,KD Karthik,17.0,0.0,8.0,17.0,0.0,25.0,1985-01-06,India,24.0
2010-01-01,379.0,KD Karthik,0.0,0.0,24.0,-2.0,0.0,22.0,1985-01-06,India,24.0
2010-01-01,382.0,KD Karthik,69.0,0.0,6.0,77.0,0.0,83.0,1985-01-06,India,24.0
2010-01-01,382.0,KD Karthik,69.0,0.0,32.0,77.0,0.0,109.0,1985-01-06,India,24.0
2010-01-01,388.0,KD Karthik,6.0,0.0,0.0,6.0,0.0,6.0,1985-01-06,India,24.0
2010-01-01,392.0,KD Karthik,20.0,0.0,0.0,20.0,0.0,20.0,1985-01-06,India,24.0
2010-01-01,397.0,KD Karthik,17.0,0.0,0.0,17.0,0.0,17.0,1985-01-06,India,24.0
2010-01-01,400.0,KD Karthik,11.0,0.0,0.0,11.0,0.0,11.0,1985-01-06,India,24.0
2010-01-01,403.0,KD Karthik,13.0,0.0,8.0,13.0,0.0,21.0,1985-01-06,India,24.0
2010-01-01,408.0,KD Karthik,1.0,0.0,8.0,1.0,0.0,9.0,1985-01-06,India,24.0
2011-01-01,418.0,KD Karthik,0.0,0.0,0.0,-2.0,0.0,-2.0,1985-01-06,India,25.0
2011-01-01,422.0,KD Karthik,21.0,0.0,0.0,21.0,0.0,21.0,1985-01-06,India,25.0
2011-01-01,428.0,KD Karthik,3.0,0.0,8.0,3.0,0.0,11.0,1985-01-06,India,25.0
2011-01-01,435.0,KD Karthik,21.0,0.0,0.0,21.0,0.0,21.0,1985-01-06,India,25.0
2011-01-01,438.0,KD Karthik,6.0,0.0,16.0,6.0,0.0,22.0,1985-01-06,India,25.0
2011-01-01,449.0,KD Karthik,42.0,0.0,0.0,42.0,0.0,42.0,1985-01-06,India,25.0
2011-01-01,452.0,KD Karthik,1.0,0.0,8.0,1.0,0.0,9.0,1985-01-06,India,25.0
2011-01-01,459.0,KD Karthik,20.0,0.0,0.0,20.0,0.0,20.0,1985-01-06,India,25.0
2011-01-01,463.0,KD Karthik,30.0,0.0,0.0,30.0,0.0,30.0,1985-01-06,India,25.0
2011-01-01,466.0,KD Karthik,31.0,0.0,0.0,31.0,0.0,31.0,1985-01-06,India,25.0
2011-01-01,469.0,KD Karthik,69.0,0.0,8.0,77.0,0.0,85.0,1985-01-06,India,25.0
2011-01-01,472.0,KD Karthik,27.0,0.0,8.0,27.0,0.0,35.0,1985-01-06,India,25.0
2011-01-01,479.0,KD Karthik,11.0,0.0,0.0,11.0,0.0,11.0,1985-01-06,India,25.0
2012-01-01,489.0,KD Karthik,32.0,0.0,18.0,32.0,0.0,50.0,1985-01-06,India,26.0
2012-01-01,495.0,KD Karthik,7.0,0.0,0.0,7.0,0.0,7.0,1985-01-06,India,26.0
2012-01-01,498.0,KD Karthik,0.0,0.0,16.0,-2.0,0.0,14.0,1985-01-06,India,26.0
2012-01-01,506.0,KD Karthik,3.0,0.0,0.0,3.0,0.0,3.0,1985-01-06,India,26.0
2012-01-01,515.0,KD Karthik,35.0,0.0,0.0,35.0,0.0,35.0,1985-01-06,India,26.0
2012-01-01,519.0,KD Karthik,3.0,0.0,8.0,3.0,0.0,11.0,1985-01-06,India,26.0
2012-01-01,521.0,KD Karthik,40.0,0.0,0.0,40.0,0.0,40.0,1985-01-06,India,26.0
2012-01-01,525.0,KD Karthik,2.0,0.0,12.0,2.0,0.0,14.0,1985-01-06,India,26.0
2012-01-01,530.0,KD Karthik,18.0,0.0,0.0,18.0,0.0,18.0,1985-01-06,India,26.0
2012-01-01,534.0,KD Karthik,11.0,0.0,0.0,11.0,0.0,11.0,1985-01-06,India,26.0
2012-01-01,539.0,KD Karthik,44.0,0.0,0.0,44.0,0.0,44.0,1985-01-06,India,26.0
2012-01-01,546.0,KD Karthik,16.0,0.0,6.0,16.0,0.0,22.0,1985-01-06,India,26.0
2012-01-01,549.0,KD Karthik,21.0,0.0,8.0,21.0,0.0,29.0,1985-01-06,India,26.0
2012-01-01,558.0,KD Karthik,6.0,0.0,0.0,6.0,0.0,6.0,1985-01-06,India,26.0
2013-01-01,562.0,KD Karthik,60.0,0.0,0.0,68.0,0.0,68.0,1985-01-06,India,27.0
2013-01-01,565.0,KD Karthik,37.0,0.0,8.0,37.0,0.0,45.0,1985-01-06,India,27.0
2013-01-01,569.0,KD Karthik,86.0,0.0,8.0,94.0,0.0,102.0,1985-01-06,India,27.0
2013-01-01,574.0,KD Karthik,41.0,0.0,0.0,41.0,0.0,41.0,1985-01-06,India,27.0
2013-01-01,582.0,KD Karthik,30.0,0.0,8.0,30.0,0.0,38.0,1985-01-06,India,27.0
2013-01-01,587.0,KD Karthik,2.0,0.0,0.0,2.0,0.0,2.0,1985-01-06,India,27.0
2013-01-01,592.0,KD Karthik,7.0,0.0,0.0,7.0,0.0,7.0,1985-01-06,India,27.0
2013-01-01,596.0,KD Karthik,43.0,0.0,20.0,43.0,0.0,63.0,1985-01-06,India,27.0
2013-01-01,600.0,KD Karthik,25.0,0.0,8.0,25.0,0.0,33.0,1985-01-06,India,27.0
2013-01-01,602.0,KD Karthik,0.0,0.0,0.0,-2.0,0.0,-2.0,1985-01-06,India,27.0
2013-01-01,609.0,KD Karthik,23.0,0.0,0.0,23.0,0.0,23.0,1985-01-06,India,27.0
2013-01-01,613.0,KD Karthik,34.0,0.0,6.0,34.0,0.0,40.0,1985-01-06,India,27.0
2013-01-01,613.0,KD Karthik,34.0,0.0,20.0,34.0,0.0,54.0,1985-01-06,India,27.0
2013-01-01,618.0,KD Karthik,17.0,0.0,0.0,17.0,0.0,17.0,1985-01-06,India,27.0
2013-01-01,623.0,KD Karthik,30.0,0.0,8.0,30.0,0.0,38.0,1985-01-06,India,27.0
2013-01-01,626.0,KD Karthik,21.0,0.0,8.0,21.0,0.0,29.0,1985-01-06,India,27.0
2013-01-01,629.0,KD Karthik,0.0,0.0,6.0,-2.0,0.0,4.0,1985-01-06,India,27.0
2013-01-01,633.0,KD Karthik,11.0,0.0,0.0,11.0,0.0,11.0,1985-01-06,India,27.0
2013-01-01,635.0,KD Karthik,22.0,0.0,0.0,22.0,0.0,22.0,1985-01-06,India,27.0
2013-01-01,636.0,KD Karthik,21.0,0.0,16.0,21.0,0.0,37.0,1985-01-06,India,27.0
2014-01-01,638.0,KD Karthik,0.0,0.0,8.0,-2.0,0.0,6.0,1985-01-06,India,28.0
2014-01-01,642.0,KD Karthik,56.0,0.0,0.0,64.0,0.0,64.0,1985-01-06,India,28.0
2014-01-01,644.0,KD Karthik,21.0,0.0,8.0,21.0,0.0,29.0,1985-01-06,India,28.0
2014-01-01,648.0,KD Karthik,15.0,0.0,0.0,15.0,0.0,15.0,1985-01-06,India,28.0
2014-01-01,652.0,KD Karthik,2.0,0.0,0.0,2.0,0.0,2.0,1985-01-06,India,28.0
2014-01-01,659.0,KD Karthik,12.0,0.0,12.0,12.0,0.0,24.0,1985-01-06,India,28.0
2014-01-01,662.0,KD Karthik,51.0,0.0,0.0,59.0,0.0,59.0,1985-01-06,India,28.0
2014-01-01,664.0,KD Karthik,36.0,0.0,8.0,36.0,0.0,44.0,1985-01-06,India,28.0
2014-01-01,668.0,KD Karthik,39.0,0.0,0.0,39.0,0.0,39.0,1985-01-06,India,28.0
2014-01-01,674.0,KD Karthik,1.0,0.0,8.0,1.0,0.0,9.0,1985-01-06,India,28.0
2014-01-01,677.0,KD Karthik,3.0,0.0,12.0,3.0,0.0,15.0,1985-01-06,India,28.0
2014-01-01,681.0,KD Karthik,69.0,0.0,0.0,77.0,0.0,77.0,1985-01-06,India,28.0
2014-01-01,687.0,KD Karthik,7.0,0.0,6.0,7.0,0.0,13.0,1985-01-06,India,28.0
2014-01-01,687.0,KD Karthik,7.0,0.0,34.0,7.0,0.0,41.0,1985-01-06,India,28.0
2014-01-01,691.0,KD Karthik,13.0,0.0,8.0,13.0,0.0,21.0,1985-01-06,India,28.0
2015-01-01,701.0,KD Karthik,6.0,0.0,6.0,6.0,0.0,12.0,1985-01-06,India,29.0
2015-01-01,704.0,KD Karthik,9.0,0.0,12.0,9.0,0.0,21.0,1985-01-06,India,29.0
2015-01-01,713.0,KD Karthik,18.0,0.0,0.0,18.0,0.0,18.0,1985-01-06,India,29.0
2015-01-01,717.0,KD Karthik,10.0,0.0,8.0,10.0,0.0,18.0,1985-01-06,India,29.0
2015-01-01,725.0,KD Karthik,27.0,0.0,0.0,27.0,0.0,27.0,1985-01-06,India,29.0
2015-01-01,733.0,KD Karthik,23.0,0.0,12.0,23.0,0.0,35.0,1985-01-06,India,29.0
2015-01-01,736.0,KD Karthik,8.0,0.0,0.0,8.0,0.0,8.0,1985-01-06,India,29.0
2015-01-01,745.0,KD Karthik,2.0,0.0,20.0,2.0,0.0,22.0,1985-01-06,India,29.0
2015-01-01,747.0,KD Karthik,2.0,0.0,8.0,2.0,0.0,10.0,1985-01-06,India,29.0
2015-01-01,753.0,KD Karthik,8.0,0.0,6.0,8.0,0.0,14.0,1985-01-06,India,29.0
2015-01-01,753.0,KD Karthik,8.0,0.0,16.0,8.0,0.0,24.0,1985-01-06,India,29.0
2015-01-01,754.0,KD Karthik,28.0,0.0,8.0,28.0,0.0,36.0,1985-01-06,India,29.0
2016-01-01,758.0,KD Karthik,41.0,0.0,8.0,41.0,0.0,49.0,1985-01-06,India,30.0
2016-01-01,764.0,KD Karthik,9.0,0.0,26.0,9.0,0.0,35.0,1985-01-06,India,30.0
2016-01-01,770.0,KD Karthik,8.0,0.0,0.0,8.0,0.0,8.0,1985-01-06,India,30.0
2016-01-01,774.0,KD Karthik,50.0,0.0,0.0,58.0,0.0,58.0,1985-01-06,India,30.0
2016-01-01,778.0,KD Karthik,19.0,0.0,0.0,19.0,0.0,19.0,1985-01-06,India,30.0
2016-01-01,780.0,KD Karthik,33.0,0.0,0.0,33.0,0.0,33.0,1985-01-06,India,30.0
2016-01-01,783.0,KD Karthik,2.0,0.0,6.0,2.0,0.0,8.0,1985-01-06,India,30.0
2016-01-01,783.0,KD Karthik,2.0,0.0,20.0,2.0,0.0,22.0,1985-01-06,India,30.0
2016-01-01,786.0,KD Karthik,53.0,0.0,8.0,61.0,0.0,69.0,1985-01-06,India,30.0
2016-01-01,789.0,KD Karthik,0.0,0.0,8.0,-2.0,0.0,6.0,1985-01-06,India,30.0
2016-01-01,793.0,KD Karthik,51.0,0.0,16.0,59.0,0.0,75.0,1985-01-06,India,30.0
2016-01-01,799.0,KD Karthik,2.0,0.0,8.0,2.0,0.0,10.0,1985-01-06,India,30.0
2016-01-01,806.0,KD Karthik,12.0,0.0,8.0,12.0,0.0,20.0,1985-01-06,India,30.0
2016-01-01,809.0,KD Karthik,3.0,0.0,0.0,3.0,0.0,3.0,1985-01-06,India,30.0
2016-01-01,812.0,KD Karthik,26.0,0.0,0.0,26.0,0.0,26.0,1985-01-06,India,30.0
2016-01-01,814.0,KD Karthik,26.0,0.0,8.0,26.0,0.0,34.0,1985-01-06,India,30.0
2017-01-01,2.0,KD Karthik,47.0,0.0,0.0,47.0,0.0,47.0,1985-01-06,India,31.0
2017-01-01,5.0,KD Karthik,30.0,0.0,0.0,30.0,0.0,30.0,1985-01-06,India,31.0
2017-01-01,12.0,KD Karthik,3.0,0.0,0.0,3.0,0.0,3.0,1985-01-06,India,31.0
2017-01-01,15.0,KD Karthik,48.0,0.0,8.0,48.0,0.0,56.0,1985-01-06,India,31.0
2017-01-01,19.0,KD Karthik,1.0,0.0,0.0,1.0,0.0,1.0,1985-01-06,India,31.0
2017-01-01,22.0,KD Karthik,3.0,0.0,6.0,3.0,0.0,9.0,1985-01-06,India,31.0
2017-01-01,25.0,KD Karthik,58.0,0.0,8.0,66.0,0.0,74.0,1985-01-06,India,31.0
2017-01-01,33.0,KD Karthik,2.0,0.0,8.0,2.0,0.0,10.0,1985-01-06,India,31.0
2017-01-01,37.0,KD Karthik,29.0,0.0,0.0,29.0,0.0,29.0,1985-01-06,India,31.0
2017-01-01,40.0,KD Karthik,65.0,0.0,16.0,73.0,0.0,89.0,1985-01-06,India,31.0
2017-01-01,45.0,KD Karthik,35.0,0.0,0.0,35.0,0.0,35.0,1985-01-06,India,31.0
2017-01-01,48.0,KD Karthik,40.0,0.0,0.0,40.0,0.0,40.0,1985-01-06,India,31.0
2017-01-01,51.0,KD Karthik,0.0,0.0,8.0,-2.0,0.0,6.0,1985-01-06,India,31.0
2018-01-01,61.0,KD Karthik,35.0,0.0,0.0,35.0,0.0,35.0,1985-01-06,India,32.0
2018-01-01,63.0,KD Karthik,26.0,0.0,8.0,26.0,0.0,34.0,1985-01-06,India,32.0
2018-01-01,68.0,KD Karthik,29.0,0.0,8.0,29.0,0.0,37.0,1985-01-06,India,32.0
2018-01-01,71.0,KD Karthik,19.0,0.0,12.0,19.0,0.0,31.0,1985-01-06,India,32.0
2018-01-01,73.0,KD Karthik,42.0,0.0,12.0,42.0,0.0,54.0,1985-01-06,India,32.0
2018-01-01,76.0,KD Karthik,43.0,0.0,0.0,43.0,0.0,43.0,1985-01-06,India,32.0
2018-01-01,84.0,KD Karthik,18.0,0.0,8.0,18.0,0.0,26.0,1985-01-06,India,32.0
2018-01-01,87.0,KD Karthik,23.0,0.0,8.0,23.0,0.0,31.0,1985-01-06,India,32.0
2018-01-01,91.0,KD Karthik,45.0,0.0,8.0,45.0,0.0,53.0,1985-01-06,India,32.0
2018-01-01,95.0,KD Karthik,36.0,0.0,8.0,36.0,0.0,44.0,1985-01-06,India,32.0
2018-01-01,99.0,KD Karthik,5.0,0.0,0.0,5.0,0.0,5.0,1985-01-06,India,32.0
2018-01-01,102.0,KD Karthik,50.0,0.0,16.0,58.0,0.0,74.0,1985-01-06,India,32.0
2018-01-01,107.0,KD Karthik,41.0,0.0,36.0,41.0,0.0,77.0,1985-01-06,India,32.0
2018-01-01,112.0,KD Karthik,26.0,0.0,16.0,26.0,0.0,42.0,1985-01-06,India,32.0
2018-01-01,116.0,KD Karthik,52.0,0.0,0.0,60.0,0.0,60.0,1985-01-06,India,32.0
2018-01-01,117.0,KD Karthik,8.0,0.0,20.0,8.0,0.0,28.0,1985-01-06,India,32.0
2019-01-01,120.0,KD Karthik,2.0,0.0,0.0,2.0,0.0,2.0,1985-01-06,India,33.0
2019-01-01,124.0,KD Karthik,1.0,0.0,8.0,1.0,0.0,9.0,1985-01-06,India,33.0
2019-01-01,128.0,KD Karthik,50.0,0.0,8.0,58.0,0.0,66.0,1985-01-06,India,33.0
2019-01-01,135.0,KD Karthik,19.0,0.0,0.0,19.0,0.0,19.0,1985-01-06,India,33.0
2019-01-01,141.0,KD Karthik,19.0,0.0,0.0,19.0,0.0,19.0,1985-01-06,India,33.0
2019-01-01,144.0,KD Karthik,2.0,0.0,16.0,2.0,0.0,18.0,1985-01-06,India,33.0
2019-01-01,147.0,KD Karthik,18.0,0.0,0.0,18.0,0.0,18.0,1985-01-06,India,33.0
2019-01-01,156.0,KD Karthik,6.0,0.0,0.0,6.0,0.0,6.0,1985-01-06,India,33.0
2019-01-01,161.0,KD Karthik,97.0,0.0,0.0,105.0,0.0,105.0,1985-01-06,India,33.0
2019-01-01,165.0,KD Karthik,15.0,0.0,8.0,15.0,0.0,23.0,1985-01-06,India,33.0
2019-01-01,170.0,KD Karthik,21.0,0.0,0.0,21.0,0.0,21.0,1985-01-06,India,33.0
2019-01-01,174.0,KD Karthik,3.0,0.0,8.0,3.0,0.0,11.0,1985-01-06,India,33.0
2020-01-01,195.0,KD Karthik,30.0,0.0,0.0,30.0,0.0,30.0,1985-01-06,India,34.0
2020-01-01,232.0,KD Karthik,0.0,0.0,0.0,-2.0,0.0,-2.0,1985-01-06,India,34.0
2020-01-01,191.0,KD Karthik,1.0,0.0,16.0,1.0,0.0,17.0,1985-01-06,India,34.0
2020-01-01,202.0,KD Karthik,6.0,0.0,0.0,6.0,0.0,6.0,1985-01-06,India,34.0
2020-01-01,188.0,KD Karthik,12.0,0.0,8.0,12.0,0.0,20.0,1985-01-06,India,34.0
2020-01-01,210.0,KD Karthik,58.0,0.0,0.0,66.0,0.0,66.0,1985-01-06,India,34.0
2020-01-01,227.0,KD Karthik,1.0,0.0,0.0,1.0,0.0,1.0,1985-01-06,India,34.0
2020-01-01,213.0,KD Karthik,4.0,0.0,8.0,4.0,0.0,12.0,1985-01-06,India,34.0
2020-01-01,199.0,KD Karthik,29.0,0.0,0.0,29.0,0.0,29.0,1985-01-06,India,34.0
2020-01-01,181.0,KD Karthik,4.0,0.0,8.0,4.0,0.0,12.0,1985-01-06,India,34.0
2020-01-01,184.0,KD Karthik,3.0,0.0,0.0,3.0,0.0,3.0,1985-01-06,India,34.0
2020-01-01,207.0,KD Karthik,0.0,0.0,0.0,-2.0,0.0,-2.0,1985-01-06,India,34.0
2020-01-01,223.0,KD Karthik,21.0,0.0,0.0,21.0,0.0,21.0,1985-01-06,India,34.0
2020-01-01,217.0,KD Karthik,0.0,0.0,24.0,-2.0,0.0,22.0,1985-01-06,India,34.0
2008-01-01,245.0,KD Karthik,0.0,0.0,6.0,-2.0,0.0,4.0,1985-01-06,India,22.0
2008-01-01,245.0,KD Karthik,0.0,0.0,8.0,-2.0,0.0,6.0,1985-01-06,India,22.0
2008-01-01,277.0,KD Karthik,0.0,0.0,12.0,-2.0,0.0,10.0,1985-01-06,India,22.0
2009-01-01,299.0,KD Karthik,0.0,0.0,6.0,-2.0,0.0,4.0,1985-01-06,India,23.0
2011-01-01,475.0,KD Karthik,0.0,0.0,8.0,-2.0,0.0,6.0,1985-01-06,India,25.0
2012-01-01,487.0,KD Karthik,0.0,0.0,12.0,-2.0,0.0,10.0,1985-01-06,India,26.0
2012-01-01,556.0,KD Karthik,0.0,0.0,8.0,-2.0,0.0,6.0,1985-01-06,India,26.0
2015-01-01,719.0,KD Karthik,0.0,0.0,16.0,-2.0,0.0,14.0,1985-01-06,India,29.0
2015-01-01,722.0,KD Karthik,0.0,0.0,28.0,-2.0,0.0,26.0,1985-01-06,India,29.0
2015-01-01,729.0,KD Karthik,0.0,0.0,20.0,-2.0,0.0,18.0,1985-01-06,India,29.0
2015-01-01,741.0,KD Karthik,0.0,0.0,6.0,-2.0,0.0,4.0,1985-01-06,India,29.0
2015-01-01,741.0,KD Karthik,0.0,0.0,20.0,-2.0,0.0,18.0,1985-01-06,India,29.0
2015-01-01,750.0,KD Karthik,0.0,0.0,8.0,-2.0,0.0,6.0,1985-01-06,India,29.0
2016-01-01,761.0,KD Karthik,0.0,0.0,12.0,-2.0,0.0,10.0,1985-01-06,India,30.0
2017-01-01,29.0,KD Karthik,0.0,0.0,6.0,-2.0,0.0,4.0,1985-01-06,India,31.0
2017-01-01,29.0,KD Karthik,0.0,0.0,8.0,-2.0,0.0,6.0,1985-01-06,India,31.0
2008-01-01,252.0,R Bhatia,17.0,0.0,6.0,17.0,0.0,23.0,1986-10-22,India,21.0
2008-01-01,255.0,R Bhatia,8.0,0.0,0.0,8.0,0.0,8.0,1986-10-22,India,21.0
2008-01-01,261.0,R Bhatia,9.0,1.0,0.0,9.0,25.0,34.0,1986-10-22,India,21.0
2009-01-01,320.0,R Bhatia,2.0,2.0,8.0,2.0,50.0,60.0,1986-10-22,India,22.0
2009-01-01,337.0,R Bhatia,0.0,4.0,8.0,-2.0,116.0,122.0,1986-10-22,India,22.0
2009-01-01,340.0,R Bhatia,0.0,0.0,0.0,-2.0,0.0,-2.0,1986-10-22,India,22.0
2009-01-01,349.0,R Bhatia,2.0,1.0,0.0,2.0,25.0,27.0,1986-10-22,India,22.0
2009-01-01,351.0,R Bhatia,4.0,0.0,0.0,4.0,0.0,4.0,1986-10-22,India,22.0
2010-01-01,364.0,R Bhatia,21.0,0.0,0.0,21.0,0.0,21.0,1986-10-22,India,23.0
2010-01-01,392.0,R Bhatia,2.0,1.0,6.0,2.0,25.0,33.0,1986-10-22,India,23.0
2010-01-01,397.0,R Bhatia,1.0,0.0,8.0,1.0,0.0,9.0,1986-10-22,India,23.0
2011-01-01,414.0,R Bhatia,0.0,0.0,8.0,-2.0,0.0,6.0,1986-10-22,India,24.0
2011-01-01,434.0,R Bhatia,10.0,0.0,0.0,10.0,0.0,10.0,1986-10-22,India,24.0
2011-01-01,457.0,R Bhatia,1.0,1.0,8.0,1.0,25.0,34.0,1986-10-22,India,24.0
2011-01-01,477.0,R Bhatia,1.0,0.0,0.0,1.0,0.0,1.0,1986-10-22,India,24.0
2011-01-01,482.0,R Bhatia,11.0,3.0,0.0,11.0,75.0,86.0,1986-10-22,India,24.0
2011-01-01,484.0,R Bhatia,2.0,0.0,0.0,2.0,0.0,2.0,1986-10-22,India,24.0
2012-01-01,488.0,R Bhatia,7.0,1.0,0.0,7.0,25.0,32.0,1986-10-22,India,25.0
2012-01-01,493.0,R Bhatia,8.0,1.0,6.0,8.0,25.0,39.0,1986-10-22,India,25.0
2012-01-01,496.0,R Bhatia,4.0,0.0,0.0,4.0,0.0,4.0,1986-10-22,India,25.0
2012-01-01,504.0,R Bhatia,3.0,2.0,6.0,3.0,50.0,59.0,1986-10-22,India,25.0
2012-01-01,547.0,R Bhatia,1.0,2.0,6.0,1.0,50.0,57.0,1986-10-22,India,25.0
2012-01-01,547.0,R Bhatia,1.0,2.0,8.0,1.0,50.0,59.0,1986-10-22,India,25.0
2012-01-01,549.0,R Bhatia,12.0,0.0,0.0,12.0,0.0,12.0,1986-10-22,India,25.0
2013-01-01,568.0,R Bhatia,12.0,1.0,0.0,12.0,25.0,37.0,1986-10-22,India,26.0
2013-01-01,571.0,R Bhatia,13.0,0.0,0.0,13.0,0.0,13.0,1986-10-22,India,26.0
2013-01-01,579.0,R Bhatia,16.0,0.0,0.0,16.0,0.0,16.0,1986-10-22,India,26.0
2013-01-01,585.0,R Bhatia,1.0,0.0,0.0,1.0,0.0,1.0,1986-10-22,India,26.0
2013-01-01,592.0,R Bhatia,1.0,1.0,0.0,1.0,25.0,26.0,1986-10-22,India,26.0
2013-01-01,603.0,R Bhatia,26.0,0.0,0.0,26.0,0.0,26.0,1986-10-22,India,26.0
2013-01-01,613.0,R Bhatia,4.0,1.0,0.0,4.0,25.0,29.0,1986-10-22,India,26.0
2013-01-01,616.0,R Bhatia,13.0,1.0,0.0,13.0,25.0,38.0,1986-10-22,India,26.0
2013-01-01,620.0,R Bhatia,3.0,0.0,0.0,3.0,0.0,3.0,1986-10-22,India,26.0
2013-01-01,624.0,R Bhatia,10.0,0.0,0.0,10.0,0.0,10.0,1986-10-22,India,26.0
2014-01-01,640.0,R Bhatia,4.0,2.0,0.0,4.0,50.0,54.0,1986-10-22,India,27.0
2014-01-01,646.0,R Bhatia,23.0,2.0,12.0,23.0,50.0,85.0,1986-10-22,India,27.0
2014-01-01,659.0,R Bhatia,17.0,0.0,8.0,17.0,0.0,25.0,1986-10-22,India,27.0
2014-01-01,661.0,R Bhatia,6.0,0.0,8.0,6.0,0.0,14.0,1986-10-22,India,27.0
2014-01-01,666.0,R Bhatia,4.0,3.0,0.0,4.0,75.0,79.0,1986-10-22,India,27.0
2014-01-01,673.0,R Bhatia,7.0,1.0,8.0,7.0,25.0,40.0,1986-10-22,India,27.0
2014-01-01,680.0,R Bhatia,6.0,0.0,0.0,6.0,0.0,6.0,1986-10-22,India,27.0
2015-01-01,742.0,R Bhatia,0.0,0.0,0.0,-2.0,0.0,-2.0,1986-10-22,India,28.0
2016-01-01,761.0,R Bhatia,0.0,0.0,0.0,-2.0,0.0,-2.0,1986-10-22,India,29.0
2016-01-01,771.0,R Bhatia,21.0,0.0,0.0,21.0,0.0,21.0,1986-10-22,India,29.0
2016-01-01,775.0,R Bhatia,1.0,2.0,0.0,1.0,50.0,51.0,1986-10-22,India,29.0
2016-01-01,784.0,R Bhatia,3.0,0.0,0.0,3.0,0.0,3.0,1986-10-22,India,29.0
2016-01-01,790.0,R Bhatia,9.0,0.0,0.0,9.0,0.0,9.0,1986-10-22,India,29.0
2017-01-01,8.0,R Bhatia,16.0,0.0,0.0,16.0,0.0,16.0,1986-10-22,India,30.0
2008-01-01,241.0,R Bhatia,0.0,2.0,0.0,-2.0,50.0,48.0,1986-10-22,India,21.0
2008-01-01,245.0,R Bhatia,0.0,2.0,0.0,-2.0,50.0,48.0,1986-10-22,India,21.0
2008-01-01,258.0,R Bhatia,0.0,1.0,0.0,-2.0,25.0,23.0,1986-10-22,India,21.0
2008-01-01,277.0,R Bhatia,0.0,0.0,0.0,-2.0,0.0,-2.0,1986-10-22,India,21.0
2008-01-01,279.0,R Bhatia,0.0,0.0,0.0,-2.0,0.0,-2.0,1986-10-22,India,21.0
2008-01-01,283.0,R Bhatia,0.0,0.0,8.0,-2.0,0.0,6.0,1986-10-22,India,21.0
2009-01-01,325.0,R Bhatia,0.0,0.0,0.0,-2.0,0.0,-2.0,1986-10-22,India,22.0
2009-01-01,329.0,R Bhatia,0.0,3.0,0.0,-2.0,75.0,73.0,1986-10-22,India,22.0
2009-01-01,333.0,R Bhatia,0.0,0.0,16.0,-2.0,0.0,14.0,1986-10-22,India,22.0
2010-01-01,379.0,R Bhatia,0.0,1.0,0.0,-2.0,25.0,23.0,1986-10-22,India,23.0
2010-01-01,388.0,R Bhatia,0.0,1.0,0.0,-2.0,25.0,23.0,1986-10-22,India,23.0
2011-01-01,419.0,R Bhatia,0.0,2.0,0.0,-2.0,50.0,48.0,1986-10-22,India,24.0
2011-01-01,425.0,R Bhatia,0.0,0.0,0.0,-2.0,0.0,-2.0,1986-10-22,India,24.0
2011-01-01,430.0,R Bhatia,0.0,0.0,8.0,-2.0,0.0,6.0,1986-10-22,India,24.0
2011-01-01,437.0,R Bhatia,0.0,0.0,0.0,-2.0,0.0,-2.0,1986-10-22,India,24.0
